Month,Year,Type,Country,Area,Location,Activity,Sex,Age,Age range,Injury,Fatal,Time,Time of day,Species,Case Number,Date
2,1976,Boat,SOUTH AFRICA,Western Cape Province,False Bay,Shark watching,Unknown,0,Unknown,"No injury to occupants, shark rammed bow, driving its head into the hull",N,Unknown,Unknown,2.5 M [8.25'] White Shark,1976.02.03,03-Feb-76
1,1976,Provoked,SOUTH AFRICA,Western Cape Province,Hartenbos,Shark fishing,Unknown,0,Unknown,"No injury to occupants, after shark was harpooned & shot, it holed the boat provoked incident",N,Unknown,Unknown,4 M [13'] Shark,1976.01.13,13-Jan-76
1,1976,Unprovoked,AUSTRALIA,Queensland,Harvey Bay,Unknown,F,0,Unknown,Survived,N,Unknown,Unknown,Unknown,1976.01.12,12-Jan-76
1,1976,Provoked,SOUTH AFRICA,Western Cape Province,Kalk Bay,Fishing for snoek & yellowtail,Unknown,0,Unknown,"Hooked shark leapt onboard & into fish well, which it smashed provoked incident",N,07h30,0. Morning,"White Shark, 3 M [10']",1976.01.11,11-Jan-76
1,1976,Unprovoked,USA,Florida,"Off Fort Pierce, St Lucie County",Spearfishing / scuba diving,M,25,25-34,Puncture wounds to head & neck,N,Unknown,Unknown,6' Shark,1976.01.08,08-Jan-76
1,1976,Unprovoked,NEW ZEALAND,North Island,"Te Kaha, East Coast",Spearfishing,M,0,Unknown,Fatal,Y,13h00,1. Afternoon,Bronze Whaler Shark,1976.01.02,02-Jan-76
0,1976,Unprovoked,USA,Hawaii,"Off Lahaina, Maui",Scuba diving,M,0,Unknown,"Fatal, lost consciousness at depth of 180'. large sharks seen near partial remains of body",Y,Unknown,Unknown,Unknown,1976.00.00.b,1976
12,1975,Boat,AUSTRALIA,South Australia,Glenelg,Attempting to drive shark away from the beach,Unknown,0,Unknown,"No injury, shark charged & rammed boat several times",N,Unknown,Unknown,2.4 M [8'] Shark,1975.12.29,29-Dec-75
12,1975,Unprovoked,USA,California,Farallon Islands,Scuba diving & spearfishing,M,27,25-34,Leg bitten,N,12h00,1. Afternoon,White Shark,1975.12.06,06-Dec-75
12,1975,Provoked,AUSTRALIA,New South Wales,"Porpoise Pool, Tweed Heads",Filming & feeding captive sharks,M,35,35-44,Tooth mark in left elbow provoked incident,N,Unknown,Unknown,"Grey Nurse Shark, 10'",1975.12.02,02-Dec-75
11,1975,Unprovoked,AUSTRALIA,New South Wales,"Queenscliff, Sydney",Standing,M,20,18-24,Laceration to posterior thigh,N,Unknown,Unknown,5' Shark,1975.11.19.b,19-Nov-75
11,1975,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,"South Beach, Durban",Standing,M,33,25-34,Left foot lacerated,N,10h00,0. Morning,Juvenile Dusky Shark,1975.11.19.a,19-Nov-75
11,1975,Unprovoked,AUSTRALIA,Queensland,Lookout Point,Unknown,M,0,Unknown,Puncture wounds in hand,N,Unknown,Unknown,Unknown,1975.11.07,07-Nov-75
11,1975,Unprovoked,USA,Florida,"Crescent Beach, St. Johns County",Surfing,M,18,18-24,Foot bitten,N,Unknown,Unknown,6' Shark,1975.11.02,02-Nov-75
10,1975,Invalid,USA,New Jersey,"Sandy Hook, Monmouth County",Surf fishing,M,0,Unknown,"""tooth marks"" in left leg",N,11h30,0. Morning,Shark Involvement Unconfirmed,1975.10.21,21-Oct-75
10,1975,Unprovoked,AUSTRALIA,New South Wales,"Lennox Head, Ballina",Surfing,M,20,18-24,"Cracked jaw & broken tooth, shark took chunk out of surfboard",N,Unknown,Unknown,Bronze Whaler,1975.10.12,12-Oct-75
10,1975,Invalid,USA,California,"Seal Beach, Orange County",Surfing,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1975.10.04,04-Oct-75
9,1975,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,Richards Bay,Paddleskiing,M,21,18-24,Right foot & ankle lacerated,N,Unknown,Unknown,1.2 M [4'] Shark,1975.09.00,Sep-75
8,1975,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Cape St. Francis,Surfing,M,19,18-24,Left leg & surfboard bitten,N,13h30,1. Afternoon,"White Shark, 2.4 M [8']",1975.08.17,17-Aug-75
8,1975,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Floating on a small orange raft,M,20,18-24,"Calf bitten, leg surgically amputated below the knee  note: by late august, 3 more bathers had been bitten by sharks at daytona beach",N,12h00,1. Afternoon,1.5 M [5'] Shark,1975.08.12,12-Aug-75
8,1975,Unprovoked,USA,California,"Usal Creek, Bear Harbor, Mendocino County",Free diving for abalone,M,44,35-44,"Shoulder, arm & hand lacerated",N,13h30,1. Afternoon,White Shark,1975.08.09,09-Aug-75
8,1975,Unprovoked,HONG KONG,Mirs Bay,Unknown,Freedom swimming,M,24,18-24,"Leg bitten, surgically amputated",N,Unknown,Unknown,Unknown,1975.08.04,04-Aug-75
7,1975,Sea Disaster,USA,Oregon,Unknown,Sea disaster,F,62,55-64,"Fatal, arms & legs bitten",Y,Unknown,Unknown,Unknown,1975.07.30.b,30-Jul-75
7,1975,Unprovoked,AUSTRALIA,Tasmania,"Fluted Cape, Bruny Island",Scuba diving for abalone,M,37,35-44,Fatal,Y,14h00,1. Afternoon,White Shark,1975.07.30.a,30-Jul-75
7,1975,Unprovoked,USA,Florida,"Off Hutchinson Island, St Lucie County",Free diving,M,24,18-24,Forearms lacerated,N,Unknown,Unknown,Unknown,1975.07.26.b,26-Jul-1975.b
7,1975,Unprovoked,AUSTRALIA,Queensland,Maroochydore,Surfing,M,21,18-24,Buttocks & leg bitten,N,Unknown,Unknown,12' Shark,1975.07.26.a,26-Jul-75
7,1975,Unprovoked,USA,California,"Perch Rock, Point Conception, Santa Barbara County",Scuba diving for abalone (at surface),M,23,18-24,Legs bitten,N,14h30,1. Afternoon,"White Shark, 5.8 M [19']",1975.07.23,23-Jul-75
7,1975,Unprovoked,USA,California,"Point Conception, Santa Barbara County",Hookah diving for abalone,M,34,25-34,"No injury, swim fin torn",N,13h30,1. Afternoon,"White Shark, 5M To 6M",1975.07.19,19-Jul-75
7,1975,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,F,14,12-17,Arm lacerated,N,10h00,0. Morning,1.2 M [4'] Shark,1975.07.15,15-Jul-75
7,1975,Provoked,AUSTRALIA,Western Australia,"15 Km North Of Lancelin, North Of Perth",Spearfishing,M,29,25-34,Speared shark bit his arm  between elbow and shoulder provoked incident,N,Unknown,Unknown,2.4 M [8'] Whaler Shark,1975.07.05,05-Jul-75
7,1975,Unprovoked,USA,Florida,"Indiatlantic, Brevard County",Surfing,M,16,12-17,"Foot bitten, tendons damaged",N,Unknown,Unknown,Unknown,1975.07.04,04-Jul-75
6,1975,Unprovoked,USA,South Carolina,"Windy Hill, Near Myrtle Beach, Horry County",Swimming,M,18,18-24,Lacerations to right foot,N,16h30,1. Afternoon,4' Shark,1975.06.23.b,23-Jun-75
6,1975,Unprovoked,USA,South Carolina,"North Myrtle Beach, Horry County",Standing,F,15,12-17,Hand & wrist bitten,N,14h30,1. Afternoon,Unknown,1975.06.23.a,23-Jun-75
6,1975,Unprovoked,USA,Alabama,5 Miles Off The Coast,Swimming near his boat,M,27,25-34,Left leg bitten,N,Unknown,Unknown,Unknown,1975.06.15,15-Jun-75
6,1975,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Surfing,M,20,18-24,"No injury, board bumped",N,Unknown,Unknown,Unknown,1975.06.02.R,Reported 02-Jun-1975
6,1975,Provoked,USA,Florida,"New Smyrna Beach, Volusia County",Unknown,M,0,Unknown,Slightly injured when he stepped on a shark provoked incident,N,Unknown,Unknown,Unknown,1975.06.00.c,Jun-75
5,1975,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,17,12-17,Right foot bitten,N,10h00,0. Morning,Unknown,1975.05.25,25-May-75
5,1975,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Bathing,F,10,1-12,Leg bitten,N,Unknown,Unknown,Unknown,1975.05.20,20-May-75
4,1975,Invalid,ITALY,Genoa Province,Cervara,Scuba diving,M,37,35-44,"The press reported this as a shark attack, but the diver was the agressor",N,Unknown,Unknown,2 M Shark,1975.04.25,25-Apr-75
4,1975,Invalid,SOUTH AFRICA,Kwazulu-Natal,Durban,Unknown,M,0,Unknown,Probable drowning / scavenging,Y,Unknown,Unknown,Unknown,1975.04.18,18-Apr-75
4,1975,Unprovoked,SOUTH AFRICA,Western Cape Province,Millers Point,Spearfishing competition,M,0,Unknown,"No injury, rammed by shark",N,14h00,1. Afternoon,"White Shark, 600-Kg [1323-Lb]",1975.04.05,05-Apr-75
3,1975,Invalid,SOUTH AFRICA,Kwazulu-Natal,Tongaat,Swimming,M,0,Unknown,Probable drowning / scavenging,Y,Unknown,Unknown,White Shark,1975.03.29,29-Mar-75
3,1975,Unprovoked,AUSTRALIA,Queensland,Mornington Island,Unknown,F,0,Unknown,Hand bitten,N,Unknown,Unknown,Unknown,1975.03.18,18-Mar-75
3,1975,Unprovoked,USA,Florida,"Clearwater Beach, Pinellas County",Floating in inner tube,M,14,12-17,Left leg & foot bitten,N,Unknown,Unknown,10' Shark,1975.03.16,16-Mar-75
3,1975,Provoked,AUSTRALIA,Queensland,Southport Aquarium,Diving & force-feeding the shark,Unknown,18,18-24,Laceration to thigh by captive shark provoked incident,N,Unknown,Unknown,"Bronze Whaler Shark, 6'",1975.03.13,13-Mar-75
3,1975,Provoked,SOUTH AFRICA,Western Cape Province,"Boggomsbaai, Mossel Bay",Attempting to drag hooked shark ashore by its tail,M,0,Unknown,Left leg bitten  provoked incident,N,Unknown,Unknown,1.5 M [5']  Shark,1975.03.09,09-Mar-75
2,1975,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,"Inyoni Rocks, Amanzimtoti",Surfing,M,16,12-17,Foot severed,N,10h55,0. Morning,1.5 M [5'] Shark,1975.02.23,23-Feb-75
2,1975,Boat,SOUTH AFRICA,Western Cape Province,Plettenberg Bay,Unknown,Unknown,0,Unknown,Shark bit rudder & hull,N,Unknown,Unknown,"Mako Shark, 3 M [10']",1975.02.14.R,Reported 14-Feb-1975
2,1975,Unprovoked,AUSTRALIA,South Australia,(Point Sinclair) Penong,Swimming underwater from crayfish cage to a fishing bait,M,12,12-17,Right leg  severed fatal,Y,18h00,2. Evening,"White Shark, 3 M [10']",1975.02.10,10-Feb-75
2,1975,Unprovoked,AUSTRALIA,Victoria,Anglesea,Crayfishing,M,45,45-54,Puncture wounds to right shoulder,N,Unknown,Unknown,"Carpet Shark, 10'",1975.02.09,09-Feb-75
2,1975,Unprovoked,AUSTRALIA,Queensland,Currumbin Rock,Unknown,M,0,Unknown,Survived,N,Unknown,Unknown,Unknown,1975.02.07,07-Feb-75
2,1975,Provoked,SOUTH AFRICA,Western Cape Province,"Beespens, False Bay",Fishing,M,12,12-17,Foot bitten by shark he was gaffing  provoked incident,N,Unknown,Unknown,"Copper Shark, 50-Kg [110-B]",1975.02.01,01-Feb-75
1,1975,Unprovoked,AUSTRALIA,South Australia,Coffin Bay,Surfing,M,17,12-17,"Fatal, body not recovered",Y,Unknown,Unknown,Unknown,1975.01.19,19-Jan-75
0,1975,Unprovoked,BERMUDA,Unknown,Unknown,Spearfishing,M,25,25-34,Laceration to right ankle,N,Unknown,Unknown,8' Blue Shark,1975.00.00.b,1975
0,1975,Unprovoked,REUNION,Unknown,Unknown,Unknown,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1975.00.00.a,1975
12,1974,Unprovoked,AUSTRALIA,Western Australia,Geographe Bay,Unknown,Unknown,32,25-34,Survived,N,Unknown,Unknown,Unknown,1974.12.10,12-Dec-74
11,1974,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Standing,M,24,18-24,Laceration to foot,N,14h00,1. Afternoon,Unknown,1974.11.01,01-Nov-74
9,1974,Unprovoked,USA,California,"North Of Point Sur, Monterey County",Surfing,M,17,12-17,"Thigh, lower back and surfboard bitten",N,07h30,0. Morning,"White Shark, 5.5 M To 6 M [18' To 20']",1974.09.28,28-Sep-74
9,1974,Unprovoked,USA,California,"North Farallon Island, Farallon Islands",Hookah diving for abalone,M,29,25-34,Major injuries,N,13h45,1. Afternoon,"White Shark, 4 M To 5 M",1974.09.14,14-Sep-74
9,1974,Unprovoked,USA,California,"Franklin Point, San Mateo County",Scuba diving (but on surface),M,41,35-44,Minor injuries to hand,N,17h30,1. Afternoon,"White Shark, 5 M To 6 M [16.5 To 20']",1974.09.02.b,02-Sep-74
9,1974,Unprovoked,USA,California,"Franklin Point, San Mateo County",Scuba diving (but on surface),M,48,45-54,Minor bite on foot & swimfin,N,17h30,1. Afternoon,"White Shark, 5 M To 6 M [16.5 To 20']",1974.09.02.a,02-Sep-74
9,1974,Sea Disaster,AUSTRALIA,Queensland,"Junpinpin, Off Stradbroke Island",3.3 m fishing boat sank. treveluwe & peter hodgson (wearing lifejackets) were drifting in the current,M,30,25-34,"Missing, believed taken by a shark",N,Unknown,Unknown,Unknown,1974.09.01,01-Sep-74
9,1974,Unprovoked,USA,Oregon,Myers Creek,Surfing,M,24,18-24,No injury,N,10h00,0. Morning,"White Shark, 4.5 M",1974.09.00,Sep-74
8,1974,Unprovoked,HONG KONG,Mirs Bay,Unknown,Freedom swimming,M,22,18-24,Survived,N,Unknown,Unknown,Unknown,1974.08.23,23-Aug-74
8,1974,Unprovoked,HONG KONG,Mirs Bay,Unknown,Freedom swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1974.08.16.c,16-Aug-74
8,1974,Unprovoked,HONG KONG,Mirs Bay,Unknown,Freedom swimming,M,19,18-24,Arm broken & severely lacerated,N,Unknown,Unknown,Unknown,1974.08.16.b,16-Aug-74
8,1974,Unprovoked,HONG KONG,Mirs Bay,Unknown,Freedom swimming,M,18,18-24,Left foot bitten,N,Unknown,Unknown,Unknown,1974.08.16.a,16-Aug-74
8,1974,Unprovoked,CROATIA,Split-Dalmatia County,"Lokva Rogoznica, Omis",Unknown,M,21,18-24,Foot severed fatal,Y,15h00,1. Afternoon,"White Shark, 5 M [16.5']",1974.08.10,10-Aug-74
8,1974,Unprovoked,USA,California,"San Gregorio Beach, San Mateo County",Surfing,M,0,Unknown,Minor injuries to hand,N,Unknown,Unknown,"White Shark, 5 M",1974.08.05,05-Aug-74
7,1974,Unprovoked,USA,California,"Albion Cove, Albion, Mendocino County",Free diving for abalone (submerged),M,36,35-44,Minor bite on heel & swim fin bitten,N,Unknown,Unknown,"White Shark, 5.5 M [18']",1974.07.26,26-Jul-74
7,1974,Unprovoked,USA,Georgia,"Back River, Savannah Beach, Chatham County",Swimming,M,17,12-17,Fatal,Y,Unknown,Unknown,Small Sharks',1974.07.20,20-Jul-74
7,1974,Sea Disaster,USA,Florida,Gulf Of Mexico,Adrift after the sinking of the motor yacht princess dianne,M,10,1-12,Arm bitten fatal,Y,Unknown,Unknown,3.7 M [12'] Sharks,1974.07.02,02-Jul-74
6,1974,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,F,61,55-64,Lacerations to hip and leg,N,08h55,0. Morning,Unknown,1974.06.20,20-Jun-74
5,1974,Unprovoked,USA,California,"Tomales Point, Marin County",Free diving (but on surface),M,45,45-54,Leg bitten,N,11h30,0. Morning,"White Shark, 5 M [16.5']",1974.05.26,26-May-74
4,1974,Sea Disaster,BRAZIL,Unknown,Unknown,Fishing boat swamped in a storm,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1974.04.25.R,Reported 25-Apr-1974
4,1974,Unprovoked,SOUTH AFRICA,Western Cape Province,Arniston,Spearfishing,M,22,18-24,Left knee lacerated,N,14h00,1. Afternoon,"Raggedtooth Shark, 1.5 M [5']",1974.04.20,20-Apr-74
4,1974,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Glengariff,Standing,M,19,18-24,Lower right leg lacerated,N,15h30,1. Afternoon,Unknown,1974.04.14,14-Apr-74
4,1974,Unprovoked,USA,Florida,"Haulover Beach, Miami-Dade County",Swimming,F,11,1-12,Foot bitten,N,Unknown,Unknown,Unknown,1974.04.12,12-Apr-74
4,1974,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,"Inyoni Rocks, Amanzimtoti",Surfing,M,17,12-17,Right foot lacerated,N,16h30,1. Afternoon,Juvenile Dusky Shark,1974.04.04,04-Apr-74
3,1974,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,Amanzimtoti,Surfing,M,21,18-24,"No injury, surfboard bitten",N,16h30,1. Afternoon,1.8 M [6'] Shark,1974.03.21,21-Mar-74
3,1974,Boat,SOUTH AFRICA,Western Cape Province,Macassar,Fishing for kob,Unknown,0,Unknown,"No injury to occupant, shark holed boat",N,Unknown,Unknown,White Shark,1974.03.00,Mar-74
2,1974,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,"Inyoni Rocks, Amanzimtoti",Swimming,M,14,12-17,"Right calf removed, leg surgically amputated below the knee",N,19h00,2. Evening,Unknown,1974.02.13.b,13-Feb-74
2,1974,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,"Inyoni Rocks, Amanzimtoti",Swimming,M,19,18-24,Right shin lacerated,N,19h00,2. Evening,Unknown,1974.02.13.a,13-Feb-74
2,1974,Boat,SOUTH AFRICA,Western Cape Province,Macassar,Fishing for red fish,Unknown,0,Unknown,"No injury to occupant, but  a shark chasing a hooked fish holed his boat above the waterline",N,Unknown,Unknown,5 M White Shark,1974.02.00.b,Feb-74
2,1974,Boat,SOUTH AFRICA,Western Cape Province,Macassar,Fishing for kob,Unknown,0,Unknown,"No injury,  shark leapt into boat & bit one of the boat's seats",N,00h00,3. Night,White Shark,1974.02.00.a,Early Feb-1974
1,1974,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,Cape Vidal,Sitting,M,42,35-44,2 minor lacerations in foot,N,Unknown,Unknown,"Raggedtooth Shark, 1 M",1974.01.13,13-Jan-74
1,1974,Unprovoked,AUSTRALIA,South Australia,Streaky Bay,Diving for abalone,M,26,25-34,"Fatal, right leg severed",Y,Unknown,Unknown,White Shark,1974.01.09,09-Jan-74
1,1974,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,Amanzimtoti,Swimming,M,33,25-34,Knee & calf lacerated,N,14h10,1. Afternoon,2 M To 2.5 M [6.75'  To 8.25'] Shark,1974.01.07.c,07-Jan-74
1,1974,Unprovoked,MOZAMBIQUE,Gaza,Xai Xai,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1974.01.07.b,07-Jan-74
1,1974,Unprovoked,MOZAMBIQUE,Gaza,Xai Xai,Swimming,M,32,25-34,Fatal,Y,Unknown,Unknown,Unknown,1974.01.07.a,07-Jan-74
0,1974,Unprovoked,AUSTRALIA,Western Australia,Emu Channel,Spearfishing,M,0,Unknown,8 to 10 puncture marks around knee,N,Unknown,Unknown,"Bronze Whaler Shark, 4'",1974.00.00.b,Summer 1974
0,1974,Unprovoked,CROATIA,Primorje-Gorski Kotar County,Preluka Harbour,Unknown,Unknown,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1974.00.00.a,1974
12,1973,Unprovoked,MOZAMBIQUE,Gaza,Xai Xai,Spearfishing,M,41,35-44,"Right leg severed at knee, abrasion on left ankle",N,11h20,0. Morning,Unknown,1973.12.25,25-Dec-73
12,1973,Unprovoked,MOZAMBIQUE,Gaza,Xai Xai,Swimming,M,20,18-24,Fatal,Y,12h00,1. Afternoon,Unknown,1973.12.21.b,21-Dec-73
12,1973,Unprovoked,PHILIPPINES,Luzon,Unknown,Swimming,M,19,18-24,Fatal,Y,Unknown,Unknown,Unknown,1973.12.19.R,Reported 18-Dec-1973
12,1973,Unprovoked,USA,Hawaii,"Kalama Beach, Kihei, Maui",Swimming,M,0,Unknown,Leg bitten,N,Unknown,Unknown,Unknown,1973.12.18,18-Dec-73
11,1973,Unprovoked,AUSTRALIA,Western Australia,Swan River,Unknown,Unknown,0,Unknown,Survived,N,Unknown,Unknown,Unknown,1973.11.25,25-Nov-73
11,1973,Unprovoked,USA,Florida,"Ormond By The Sea, Volusia County",Surfing,M,13,12-17,Foot bitten,N,14h00,1. Afternoon,Unknown,1973.11.24,24-Nov-73
11,1973,Unprovoked,AUSTRALIA,Queensland,Gin Arm Creek,Unknown,Unknown,0,Unknown,Knee lacerated,N,Unknown,Unknown,Unknown,1973.11.03,03-Nov-73
9,1973,Sea Disaster,SOUTH AFRICA,Kwazulu-Natal,Mission Rocks,Being pulled to shore from wreck of 25-ton fishing vessel alan s,Unknown,0,Unknown,"Fatal, thigh bitten",Y,Unknown,Unknown,Unknown,1973.09.29,29-Sep-73
9,1973,Unprovoked,BAHAMAS,Grand Bahama Island,"Memory Rock, 18 Miles From Nw End Of The Island","Free diving, spearfishing",M,11,1-12,Left hand & forearm lacerated,N,14h30,1. Afternoon,7' To 8' Bull Shark,1973.09.14,14-Sep-73
9,1973,Unprovoked,HONG KONG,Mirs Bay,Unknown,Freedom swimming,M,20,18-24,Fatal,Y,Unknown,Unknown,Unknown,1973.09.10.R,Reported 10-Sep-1973
9,1973,Unprovoked,MEXICO,Baja California,Guadalupe Island,"Free diving, spearfishing",M,37,35-44,"Fatal, leg bitten",Y,16h45,1. Afternoon,White Shark,1973.09.09,09-Sep-73
9,1973,Unprovoked,EGYPT,Red Sea,Southern End Of The Sinai Peninsula,Unknown,M,0,Unknown,Massive wound on right thigh with femur exposed,N,Unknown,Unknown,Tiger Shark,1973.09.00,Sep-73
8,1973,Unprovoked,AUSTRALIA,Queensland,Palm Cove Beach,Unknown,Unknown,21,18-24,Unknown,Unknown,Unknown,Unknown,Unknown,1973.08.27,27-Aug-73
8,1973,Unprovoked,AUSTRALIA,Queensland,"Point Lookout, Stradbroke Island",Surfing,M,16,12-17,Right foot severed,N,Unknown,Unknown,12' Shark,1973.08.25,25-Aug-73
8,1973,Unprovoked,USA,Virginia,False Cape,Crabbing (spearing crabs),M,17,12-17,Elbow bitten,N,Unknown,Unknown,1.5 M To 1.8 M [5' To 6']  Blacktip Shark,1973.08.16,16-Aug-73
6,1973,Unprovoked,HONG KONG,Unknown,Unknown,Freedom swimming,M,0,Unknown,"One man was killed by a shark, the other was injured",N,Unknown,Unknown,Unknown,1973.06.13,13-Jun-73
4,1973,Unprovoked,MEXICO,Guerrero,"Revolcadero Beach, Acapulco",Wading,M,45,45-54,"Fatal, multiple bites",Y,18h00,2. Evening,Unknown,1973.04.04,04-Apr-73
3,1973,Unprovoked,AUSTRALIA,Queensland,Palm Island,Unknown,M,0,Unknown,Survived,N,Unknown,Unknown,Unknown,1973.03.26,26-Mar-73
3,1973,Unprovoked,MOZAMBIQUE,Gaza,"Chongeone, Xai Xai",Spearfishing,M,28,25-34,Fatal,Y,10h00,0. Morning,Unknown,1973.03.05,05-Mar-73
3,1973,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,Scottburgh,Spearfishing,M,26,25-34,Hip bruised,N,10h00,0. Morning,"2 M Shark, Possibly A Dusky Or Blacktip Shark",1973.03.00,Mar-73
2,1973,Unprovoked,MEXICO,Guerrero,"Revolcadero Beach, Acapulco",Swimming,Unknown,57,55-64,"Fatal, multiple bites",Y,Unknown,Unknown,Unknown,1973.02.27,27-Feb-73
1,1973,Provoked,SOUTH AFRICA,Kwazulu-Natal,Durban,Fishing from paddleski,M,0,Unknown,Hooked & gaffed shark bit his right elbow provoked incident,N,Unknown,Unknown,1 M Shark,1973.01.21,21-Jan-73
1,1973,Unprovoked,USA,Hawaii,"Ho'Okipa Beach, Pa'Ia, Maui",Surfing,M,0,Unknown,Leg bitten,N,Unknown,Unknown,1.2 M To 1.8 M [4' To 6'] Shark Observed In Area,1973.01.09,09-Jan-73
0,1973,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Queensberry Bay,Surfing,M,13,12-17,"No injury, surboard flung into air & dented",N,08h00,0. Morning,Unknown,1973.00.00.a,1973
12,1972,Unprovoked,SOUTH AFRICA,Western Cape Province,Millers Point,Treading water,M,29,25-34,Lower left leg & foot bitten,N,14h00,1. Afternoon,Unknown,1972.12.31,31-Dec-72
12,1972,Unprovoked,MOZAMBIQUE,Gaza,Xai Xai,Swimming,M,25,25-34,"Hip, leg, arm, hand & shoulder bitten",N,15h00,1. Afternoon,2 M To 3 M Shark,1972.12.26,26-Dec-72
12,1972,Unprovoked,MEXICO,Guerrero,"Revolcadero Beach, Acapulco",Body surfing,M,17,12-17,"Fatal, hand severed, right leg and torso bitten",Y,14h00,1. Afternoon,Unknown,1972.12.25,25-Dec-72
12,1972,Unprovoked,SOUTH AFRICA,Western Cape Province,Hartenbos,Swimming,M,0,Unknown,"No injury, swim fin bitten",N,09h00,0. Morning,"White Shark, > 3 M [10']",1972.12.24,24-Dec-72
12,1972,Unprovoked,AUSTRALIA,Queensland,Currumbin Rock,Unknown,M,0,Unknown,Hand bitten,N,Unknown,Unknown,Unknown,1972.12.22,21-Dec-72
